gene_id	CD-PTKO_18_27m_vs_CD-PTWT_18_27m	CD_PTWT_16m_vs_CD_PTWT_6m	CD_PTWT_6m_vs_WD_PTWT_6m	CD_PTWT_18_27m_vs_CD_PTWT_6m	CD_PTWT_18_27m_vs_WD_PTWT_18_27m	WD-PTKO_18_27m_vs_CD-PTWT_18_27m	WD_PTWT_16m_vs_WD_PTWT_6m	WD-PTWT_18_27m_vs_WD-PTKO_18_27m	CD_PTWT_16m_vs_WD_PTWT_16m	WD-PTWT_18_27m_vs_CD-PTWT_18_27m	WD_PTWT_18_27m_vs_WD_PTWT_6m	WD-PTKO_18_27m_vs_CD-PTKO_18_27m
ENSMUSG00000060216	1.09969	-0.09953200000000001	-0.00892597	0.248786	0.204705	0.929386	0.28531799999999996	-0.733427	-0.403991	0.204705	0.440821	-0.167219
ENSMUSG00000060317	0.356068	0.624476	-0.8527469999999999	0.681545	1.4068	1.27338	0.680791	0.124372	-0.9179940000000001	1.4068	1.2320799999999998	0.9196780000000001
ENSMUSG00000060487	0.8121470000000001	0.303076	-0.6786909999999999	1.26121	0.37346599999999996	1.7032	-0.268261	-1.33795	-0.1168	0.37346599999999996	0.951767	0.8912469999999999
ENSMUSG00000060509	2.01032	-0.352022	-0.45902200000000004	1.13856	0.39108699999999996	0.573627	0.157076	-0.193852	-0.978607	0.39108699999999996	1.0669799999999998	-1.43879
ENSMUSG00000060550	1.0758	-0.289643	0.0705029	0.021118099999999997	0.43646499999999994	1.33564	1.2982799999999999	-0.9094469999999999	-1.52629	0.43646499999999994	0.52441	0.262884
ENSMUSG00000060586	1.18478	-0.446437	0.29447399999999996	0.668921	0.330737	1.19661	0.5563279999999999	-0.8756659999999999	-0.7186520000000001	0.330737	1.29009	0.011614200000000002
ENSMUSG00000060802	1.21886	-0.228777	-0.0154363	0.130377	0.679028	1.20387	0.44063	-0.534226	-0.694743	0.679028	0.790196	-0.0120939
ENSMUSG00000061100	-0.922797	-16.7638	17.5747	2.1948	0.05192959999999999	-3.19733	19.4439	3.24043	-19.5331	0.05192959999999999	22.5162	-2.2853
ENSMUSG00000061808	-0.29475100000000004	-0.521754	-0.0162522	-1.6868400000000001	1.25672	0.0835997	0.46475900000000003	1.16289	-1.01292	1.25672	-0.449233	0.384865
ENSMUSG00000061878	0.616557	-0.056496300000000006	0.0862556	-0.111	0.364558	2.82038	-0.123004	-2.46267	0.142596	0.364558	0.336179	2.20745
ENSMUSG00000061906	-0.630492	-0.274681	0.240677	-0.528741	-0.680305	-1.6946299999999999	-0.012204099999999999	1.0039200000000001	-0.0316491	-0.680305	-0.97195	-1.06436
ENSMUSG00000061947	1.3487	-0.303836	0.343533	2.0674	0.690103	2.97898	-0.21350500000000003	-2.2947599999999997	0.242517	0.690103	3.09708	1.62635
ENSMUSG00000061959	-0.526582	0.062366	-0.0178076	-0.11018299999999999	-0.55205	-1.4908	0.22789299999999998	0.927685	-0.19349	-0.55205	-0.683812	-0.964867
ENSMUSG00000062328	0.762404	-0.137972	0.592595	-0.60039	0.580383	1.06837	0.26809299999999997	-0.49918500000000005	0.17826	0.580383	0.569041	0.31064
ENSMUSG00000062515	0.46430200000000005	-0.540733	0.311119	-0.07505389999999999	0.797561	1.53375	-0.6238819999999999	-0.745132	0.383952	0.797561	1.02977	1.07145
ENSMUSG00000063063	-0.24653699999999998	-0.130083	-0.326764	-0.43134399999999995	-0.685005	-1.5898	-0.5431279999999999	0.8944979999999999	0.07735260000000001	-0.685005	-1.44652	-1.3448200000000001
ENSMUSG00000063130	0.8912190000000001	-0.413851	-0.642358	0.582029	1.45078	2.28302	-0.266534	-0.841247	-0.799813	1.45078	1.38628	1.3956899999999999
ENSMUSG00000063286	1.10808	-0.131617	-0.024712900000000003	0.412628	0.32386	0.749848	0.0631871	-0.436526	-0.23005	0.32386	0.707972	-0.35708
ENSMUSG00000063297	0.45628599999999997	-0.28543	-0.161719	1.0098799999999999	1.29322	2.95654	0.567523	-1.6705299999999998	-1.02425	1.29322	2.1373599999999997	2.50096
ENSMUSG00000063388	1.89373	-1.4346	1.8992	-0.866761	0.201175	0.578678	2.70255	-0.38710900000000004	-2.2488200000000003	0.201175	1.22948	-1.314
ENSMUSG00000063415	0.145966	1.0943200000000002	-1.03796	2.23684	-0.637642	0.030979200000000002	0.21243499999999998	-0.67753	-0.16258499999999998	-0.637642	0.555766	-0.11721300000000001
ENSMUSG00000063458	0.905259	-1.1158299999999999	0.8080229999999999	1.3574	0.599527	1.22627	1.1606	-0.6379130000000001	-1.47767	0.599527	2.76103	0.32197
ENSMUSG00000063531	0.639232	-0.374521	-0.633882	0.422225	0.576136	2.23854	-0.301386	-1.66935	-0.716906	0.576136	0.36043400000000003	1.60096
ENSMUSG00000063590	-0.373157	-0.0980412	0.264183	-0.240619	-0.469375	-1.26196	0.045967400000000005	0.782809	0.11018499999999999	-0.469375	-0.449377	-0.891258
ENSMUSG00000063646	1.84322	0.465325	-1.45519	1.76666	1.48664	2.41851	-0.023743	-0.9448629999999999	-0.9771700000000001	1.48664	1.79372	0.574569
ENSMUSG00000064215	0.9116040000000001	-0.05498530000000001	-0.288663	0.123879	0.679381	1.09988	0.21528200000000003	-0.42940900000000004	-0.5689930000000001	0.679381	0.5107970000000001	0.189109
ENSMUSG00000064262	0.712956	-0.38374899999999995	-0.09934810000000001	0.379241	0.516612	1.1727	-0.209409	-0.666427	-0.282885	0.516612	0.792709	0.461241
ENSMUSG00000065176	0.0	-16.7638	0.8502290000000001	-18.0986	19.9419	20.1301	1.03417	-0.273167	-19.5331	19.9419	0.0128149	18.5755
ENSMUSG00000066071	-0.746268	-0.521803	1.3404200000000002	-0.5854199999999999	-2.57819	-3.88228	-0.42450200000000005	1.29185	1.2338	-2.57819	-1.82665	-3.1333
ENSMUSG00000066072	0.374527	0.593121	-1.79331	0.8301139999999999	0.6446350000000001	1.1603	-0.411692	-0.5264909999999999	-0.797248	0.6446350000000001	-0.321949	0.7909619999999999
ENSMUSG00000066363	2.5604299999999998	-0.237258	1.1209	0.774778	2.28497	3.4497699999999996	1.98348	-1.17479	-1.10731	2.28497	4.17775	0.8931889999999999
ENSMUSG00000066682	3.2362	2.5158	-0.73949	1.7450299999999999	1.0285600000000001	1.8032299999999999	1.38027	-0.782287	0.386961	1.0285600000000001	2.02877	-1.43023
ENSMUSG00000066684	2.77605	0.133181	-0.892041	0.746055	0.550543	1.47987	-2.17403	-0.938687	1.4057	0.550543	0.40019099999999996	-1.2918399999999999
ENSMUSG00000066687	1.16472	0.103078	-0.475296	0.49615	2.04188	2.50992	0.706505	-0.476231	-1.08635	2.04188	2.05918	1.35169
ENSMUSG00000067144	-0.946318	-1.04958	2.40974	-1.81312	0.17896099999999998	-0.0472212	-0.42898500000000006	0.216008	1.77929	0.17896099999999998	0.772687	0.901109
ENSMUSG00000067149	1.7540099999999998	1.92577	0.136193	3.04905	1.9305	1.4557	3.1825099999999997	0.460305	-1.13164	1.9305	5.11174	-0.300727
ENSMUSG00000068227	1.62726	-0.910474	0.745888	0.109358	0.5744560000000001	1.08473	0.620214	-0.521829	-0.796362	0.5744560000000001	1.42583	-0.5408069999999999
ENSMUSG00000068324	-0.532826	-0.5820069999999999	17.5747	-0.256083	-0.240249	-0.370366	19.4439	0.11795	0.9059780000000001	-0.240249	22.5162	0.166268
ENSMUSG00000068735	0.836276	-0.515691	0.21229499999999998	0.18308	0.253548	1.2678200000000002	-0.310181	-1.0246899999999999	-0.00301649	0.253548	0.6448649999999999	0.435562
ENSMUSG00000068877	-0.46174499999999996	-0.0667456	0.5549569999999999	-0.276061	-0.810187	-1.43521	0.12160399999999999	0.613761	0.35294200000000003	-0.810187	-0.5351239999999999	-0.9735739999999999
ENSMUSG00000069516	2.00011	-0.0868952	0.47127299999999994	1.39964	0.809476	1.9518400000000002	1.10358	-1.14967	-0.7291449999999999	0.809476	2.67568	-0.0492017
ENSMUSG00000069662	1.25626	-0.601284	0.0411023	0.189353	0.189236	0.668234	-0.24860100000000002	-0.48856000000000005	-0.321554	0.189236	0.41538500000000006	-0.587851
ENSMUSG00000069792	1.6704599999999998	-0.275843	0.175966	0.955839	0.798659	2.16511	1.10712	-1.37419	-1.21617	0.798659	1.9263599999999999	0.499245
ENSMUSG00000069917	-0.153407	-0.11689100000000001	-0.330389	0.0488421	1.00661	3.5510300000000004	0.26449	-2.55135	-0.7222189999999999	1.00661	0.721856	3.71444
ENSMUSG00000070530	-0.762084	1.41906	-0.0490514	1.04756	-0.40876799999999996	-0.863318	0.198355	0.44404099999999996	1.16221	-0.40876799999999996	0.586066	-0.10208400000000001
ENSMUSG00000070576	-0.9460139999999999	-0.0689945	0.885815	-0.511107	-1.49601	-1.63873	-0.741981	0.129996	1.54778	-1.49601	-1.12478	-0.689163
ENSMUSG00000070645	0.0456682	-0.493683	-0.33610999999999996	-0.52467	-0.45771000000000006	0.13314700000000002	-0.97088	-0.600855	0.132259	-0.45771000000000006	-1.3219100000000001	0.09339700000000001
ENSMUSG00000070691	1.2939	-0.400231	0.0924908	0.479893	0.306691	1.85073	0.0862389	-1.55364	-0.403994	0.306691	0.8758	0.559918
ENSMUSG00000070695	-1.88946	-0.9991059999999999	1.2989	-0.785301	-3.1599	-4.8520900000000005	-0.902068	1.67956	1.19115	-3.1599	-2.6495599999999997	-2.96402
ENSMUSG00000070985	0.247523	0.423913	-0.791759	0.50635	1.01203	0.773508	-0.08781169999999999	0.22929899999999998	-0.289006	1.01203	0.72296	0.5261560000000001
ENSMUSG00000071637	1.3983700000000001	-0.00785783	-0.166919	0.21009299999999997	1.09565	2.68172	0.013297799999999999	-1.59481	-0.198642	1.09565	1.13501	1.28983
ENSMUSG00000071713	1.75708	0.117068	0.0991645	0.62624	0.878052	2.3517200000000003	0.369348	-1.4813399999999999	-0.163192	0.878052	1.59942	0.598754
ENSMUSG00000071714	1.3802	-0.314327	0.444612	0.340679	0.9961540000000001	2.27426	0.371271	-1.28548	-0.250972	0.9961540000000001	1.77747	0.896409
ENSMUSG00000072188	0.7825979999999999	2.47053	-0.374795	2.18568	1.15425	3.03745	2.7941	-1.89212	-0.707864	1.15425	2.96159	2.25763
ENSMUSG00000072620	1.66555	-0.38166700000000003	-0.0412995	0.45846000000000003	0.6753520000000001	1.2652	0.24651700000000001	-0.599391	-0.679445	0.6753520000000001	1.08847	-0.398894
ENSMUSG00000073412	2.37419	-0.158469	-0.22704899999999997	0.734952	0.70085	1.92987	0.7329899999999999	-1.23844	-1.12904	0.70085	1.2051	-0.43983599999999995
ENSMUSG00000073418	1.4438600000000001	0.23208800000000002	0.6386850000000001	1.26963	0.9856719999999999	1.2798200000000002	1.266	-0.304195	-0.403939	0.9856719999999999	2.89005	-0.161747
ENSMUSG00000073421	1.23063	-0.28058299999999997	0.434551	0.443067	0.197195	1.07836	0.568388	-0.891086	-0.42494499999999996	0.197195	1.07091	-0.152067
ENSMUSG00000073489	1.9547599999999998	-0.775909	-0.0879207	0.510526	0.6685260000000001	1.19839	0.25864499999999996	-0.539802	-1.13246	0.6685260000000001	1.0869799999999998	-0.754308
ENSMUSG00000073490	1.56511	-0.24834499999999998	-0.0551625	1.04433	0.754042	1.43204	0.647858	-0.687346	-0.962303	0.754042	1.73908	-0.130793
ENSMUSG00000073530	1.07344	0.45959700000000003	-1.51871	0.8707379999999999	1.8544900000000002	2.9769900000000002	0.373688	-1.12773	-1.4411	1.8544900000000002	1.20272	1.9072799999999999
ENSMUSG00000073555	1.72501	-0.523137	0.140976	0.476365	0.417049	0.596583	0.5382979999999999	-0.19023800000000002	-0.9306540000000001	0.417049	1.03046	-1.1273600000000001
ENSMUSG00000073802	0.6094229999999999	-0.0233643	0.0664514	-0.11491199999999999	1.38286	1.79807	-0.5448529999999999	-0.42177	0.5787979999999999	1.38286	1.33049	1.1849399999999999
ENSMUSG00000073940	0.128935	-0.292958	-0.35172	-0.0549147	1.23805	3.7541800000000003	-0.0194019	-2.52332	-0.6355109999999999	1.23805	0.8284600000000001	3.63533
ENSMUSG00000074151	1.38994	-1.01486	0.579441	0.09563789999999998	0.42500299999999996	1.20003	0.71385	-0.784961	-1.1606100000000001	0.42500299999999996	1.0961100000000001	-0.18950999999999998
ENSMUSG00000074179	1.5935700000000002	0.218243	-0.6900350000000001	-0.546153	1.8492400000000002	3.11147	0.279417	-1.27145	-0.759682	1.8492400000000002	0.609406	1.52424
ENSMUSG00000074254	-0.166659	0.345084	0.226836	-0.10754200000000001	-0.581943	-1.09607	0.488878	0.503167	0.0731298	-0.581943	-0.46580600000000005	-0.9286049999999999
ENSMUSG00000074435	-0.494734	-0.607536	1.11666	-0.8265110000000001	-1.59943	-2.45795	0.523996	0.847124	-0.0257064	-1.59943	-1.3128600000000001	-1.9664700000000002
ENSMUSG00000074469	-0.793205	-0.848648	1.16025	-0.992226	-1.01265	-1.9687299999999999	-0.277411	0.9459069999999999	0.577937	-1.01265	-0.8482069999999999	-1.1806
ENSMUSG00000074489	1.15697	1.2253	0.34989699999999996	1.27752	-1.7125700000000001	0.5226310000000001	-0.861952	-2.2472	2.42801	-1.7125700000000001	-0.08815260000000001	-0.63799
ENSMUSG00000074575	-1.17965	-1.26634	1.4239899999999999	-1.7567599999999999	-1.23546	-1.91936	-0.341532	0.673772	0.487972	-1.23546	-1.57184	-0.7427189999999999
ENSMUSG00000074604	1.41867	-0.151974	1.44367	-0.5219699999999999	1.9284	0.923182	1.51625	0.9965809999999999	-0.233645	1.9284	2.84642	-0.50059
ENSMUSG00000074622	1.1131	-0.24614	-0.239567	-0.0920663	0.820556	0.994418	0.397592	-0.18329600000000001	-0.892843	0.820556	0.48531199999999997	-0.11354500000000001
ENSMUSG00000074639	1.01965	1.03205	-1.5947799999999999	1.07683	2.05178	2.29148	0.60749	-0.24965500000000002	-1.17882	2.05178	1.53019	1.27395
ENSMUSG00000074715	-0.324234	-1.00568	1.61952	-1.7312900000000002	0.260473	-0.398895	0.800042	0.6498659999999999	-0.197185	0.260473	0.14593699999999998	-0.07046380000000001
ENSMUSG00000074743	0.7928930000000001	-0.298492	-0.15795	0.26953	0.169967	1.3761299999999999	-0.21756799999999998	-1.2145	-0.248464	0.169967	0.277527	0.585264
ENSMUSG00000074800	-0.42478699999999997	0.0998849	-1.80591	0.991856	0.23593499999999998	-0.232217	-0.474479	0.460595	-1.24231	0.23593499999999998	-0.58208	0.196418
ENSMUSG00000074813	2.59863	-1.22421	0.366722	-0.168205	1.34486	2.40537	-0.772989	-1.06552	-0.10007200000000001	1.34486	1.53951	-0.194189
ENSMUSG00000074896	1.06396	-0.332932	0.261207	-0.0326832	0.609051	0.81791	0.330136	-0.217888	-0.412929	0.609051	0.833879	-0.24816
ENSMUSG00000074934	1.63435	0.00876455	1.44795	2.41687	1.5935700000000002	2.34916	0.78135	-0.763033	0.665743	1.5935700000000002	5.4547	0.711758
ENSMUSG00000075010	2.12643	-0.551497	0.24514899999999998	0.363885	0.501797	1.07321	0.229346	-0.5817899999999999	-0.546449	0.501797	1.10685	-1.05087
ENSMUSG00000075033	-0.442399	-0.365604	1.42032	-0.461372	-0.936493	-1.13586	0.07212080000000001	0.188095	0.972309	-0.936493	0.0190809	-0.6908529999999999
ENSMUSG00000075044	0.48823199999999994	0.306444	-0.763109	0.436692	1.8035299999999999	1.8531099999999998	-0.013006499999999999	-0.056939199999999995	-0.451909	1.8035299999999999	1.4737200000000001	1.36353
ENSMUSG00000075590	0.109418	0.0807516	-0.243112	0.09162050000000001	0.49273	1.01526	-0.11529400000000001	-0.5307310000000001	-0.0576259	0.49273	0.337326	0.906751
ENSMUSG00000076435	0.748007	0.028867700000000003	-0.540009	0.276858	0.519614	1.12868	0.16051300000000002	-0.619732	-0.6813170000000001	0.519614	0.25237	0.383847
ENSMUSG00000076441	-0.47371	0.437746	0.15629300000000002	0.208406	-0.747583	-1.22916	0.374731	0.470263	0.20915599999999998	-0.747583	-0.3865	-0.754736
ENSMUSG00000078122	2.56408	-1.07576	0.463761	0.329378	0.61566	1.47925	0.8529629999999999	-0.874765	-1.47471	0.61566	1.40534	-1.07968
ENSMUSG00000078597	-0.33363400000000004	0.391988	-0.201259	0.744787	-1.9356799999999998	-2.21253	-0.625498	0.265018	0.807578	-1.9356799999999998	-1.39574	-1.8758599999999999
ENSMUSG00000078670	0.439155	-0.258257	-0.021072099999999996	-0.30477600000000005	1.03126	1.31972	-0.391538	-0.297048	0.102257	1.03126	0.701527	0.8807659999999999
ENSMUSG00000078853	1.0655299999999999	-0.350565	0.618189	0.106473	0.0398485	0.329812	1.29759	-0.29984299999999997	-1.0402	0.0398485	0.760808	-0.733719
ENSMUSG00000079017	1.0413299999999999	-0.60638	-0.629951	0.8655229999999999	1.1811	1.37449	0.174654	-0.203242	-1.42059	1.1811	1.41286	0.333465
ENSMUSG00000079018	0.608283	-0.261652	-0.117626	0.056938499999999996	0.31139	1.11194	-0.1132	-0.809158	-0.27636900000000003	0.31139	0.24679099999999998	0.506559
ENSMUSG00000079105	1.14515	-0.141206	-0.049456400000000005	1.58439	0.769731	1.4753399999999999	-0.0141952	-0.714392	-0.186639	0.769731	2.3003400000000003	0.329615
ENSMUSG00000079263	0.29179099999999997	1.82053	-1.28586	1.2776	0.21728499999999998	0.356224	0.5157109999999999	-0.149093	0.00996438	0.21728499999999998	0.205762	0.0658919
ENSMUSG00000079293	2.31275	-0.28433600000000003	-0.21944	1.07474	0.491304	1.05792	0.294408	-0.5748340000000001	-0.8074020000000001	0.491304	1.34223	-1.2528
ENSMUSG00000079363	1.52431	-0.700258	0.515649	-0.208492	0.0623759	0.285526	0.23678200000000002	-0.233974	-0.431618	0.0623759	0.365598	-1.23689
ENSMUSG00000079419	2.8814599999999997	-0.20447200000000001	-0.183919	1.21672	1.08887	2.41387	0.526409	-1.33273	-0.9255129999999999	1.08887	2.11712	-0.46498199999999995
ENSMUSG00000079523	1.0495700000000001	-0.25111	-0.195022	0.614733	0.252332	1.7129900000000002	-0.038169999999999996	-1.46943	-0.41781499999999994	0.252332	0.6679189999999999	0.665226
ENSMUSG00000079547	1.11089	0.0669357	0.226098	0.197686	0.220561	0.8204629999999999	0.364844	-0.6098399999999999	-0.0821133	0.220561	0.640518	-0.28922
ENSMUSG00000080845	-0.613775	-0.9940959999999999	1.14424	-1.08954	-0.817645	-1.15743	0.00593927	0.32979400000000003	0.134241	-0.817645	-0.766568	-0.5427420000000001
ENSMUSG00000086010	-0.0929681	-0.0313774	-0.15174200000000002	-0.23312399999999997	-0.408004	-1.0575	-0.26486	0.639572	0.07256169999999999	-0.408004	-0.796791	-0.9657680000000001
ENSMUSG00000086924	-0.329818	-0.111071	-0.70302	-0.46752299999999997	-0.0768435	-0.5420550000000001	-0.339956	0.45469899999999996	-0.484418	-0.0768435	-1.25061	-0.210941
ENSMUSG00000087008	0.12032899999999999	1.67782	-0.465218	1.34299	-0.472865	0.00118818	-0.140927	-0.483757	1.34091	-0.472865	0.40174899999999997	-0.114302
ENSMUSG00000087107	1.6528599999999998	-0.117658	0.0906922	0.815311	0.855931	1.52989	0.301585	-0.6842739999999999	-0.337949	0.855931	1.7583400000000002	-0.12032000000000001
ENSMUSG00000087150	1.84123	0.0681118	0.20977800000000002	0.141315	-0.0274158	2.13084	0.0174818	-2.16871	0.250079	-0.0274158	0.320048	0.29286
ENSMUSG00000087412	-0.380361	1.49844	-0.462286	0.829084	0.00577995	0.207704	-0.174155	-0.206657	1.2014200000000002	0.00577995	0.367695	0.586213
ENSMUSG00000090015	-0.687058	-0.0158436	-0.0858612	0.164578	-0.056043100000000005	-1.98774	-0.16578099999999998	1.92084	0.0545511	-0.056043100000000005	0.018776599999999997	-1.2960200000000002
ENSMUSG00000090272	1.1502299999999999	-0.8400639999999999	0.0796613	-0.09239939999999999	0.367502	0.674909	-0.102782	-0.318048	-0.668415	0.367502	0.350582	-0.475796
ENSMUSG00000090698	0.21877600000000003	-0.0401707	-0.109903	0.48337399999999997	-0.355392	3.18218	-0.447125	-3.5442099999999996	0.286688	-0.355392	0.014073599999999999	2.96817
ENSMUSG00000090877	-0.640936	-0.824742	0.9866799999999999	-0.759536	0.190805	0.09413710000000002	1.29386	0.0858136	-1.14198	0.190805	0.41440299999999997	0.735648
ENSMUSG00000090958	0.693295	-0.30283899999999997	-0.191975	0.308106	-0.392883	1.0049	-0.517285	-1.40656	0.0123067	-0.392883	-0.280878	0.31457199999999996
ENSMUSG00000091255	0.567013	2.2394	-1.8855400000000002	2.79277	1.55935	4.8057	2.05775	-3.25291	-1.7176099999999999	1.55935	2.46227	4.24022
ENSMUSG00000091694	2.06535	1.2047700000000001	-1.14717	1.67563	1.58724	2.60513	0.478893	-1.02547	-0.43472299999999997	1.58724	2.11211	0.549484
ENSMUSG00000091955	0.974226	-0.974232	0.0520196	0.23110799999999998	0.260493	1.7244400000000002	-0.15809	-1.47288	-0.7732289999999999	0.260493	0.539567	0.752875
ENSMUSG00000091971	-1.0075	-0.8212459999999999	1.16556	-0.630738	-0.37237	-0.17111099999999999	1.7961799999999999	-0.211666	-1.4618799999999998	-0.37237	0.158864	0.8377399999999999
ENSMUSG00000095478	-0.283237	2.51485	-1.89592	0.9138149999999999	0.618029	0.492304	0.242405	0.114221	0.368649	0.618029	-0.367107	0.772089
ENSMUSG00000096768	1.04935	2.42468	-1.1112	2.70324	-0.443539	0.5615140000000001	-3.05057	-1.00955	4.35505	-0.443539	1.14214	-0.5033989999999999
ENSMUSG00000096798	0.0100115	2.27873	0.536092	1.95123	-0.30788499999999996	0.144644	1.4182700000000001	-0.46009700000000003	1.38524	-0.30788499999999996	2.17578	0.130358
ENSMUSG00000097310	-0.141527	0.748907	-1.41746	0.7056	-0.00505563	-0.302062	-0.314891	0.28615799999999997	-0.363904	-0.00505563	-0.720458	-0.160098
ENSMUSG00000097415	1.26417	-0.298639	0.0284374	0.376188	0.776904	1.07169	0.40541	-0.306334	-0.686338	0.776904	1.17749	-0.191859
ENSMUSG00000098112	2.74642	0.0708292	0.0211859	0.318919	1.29399	2.01123	0.8205370000000001	-0.726549	-0.738805	1.29399	1.63026	-0.731267
ENSMUSG00000098370	0.16944700000000001	-0.168562	1.023	0.841123	-1.08693	-1.3930200000000001	0.0143976	0.296681	0.83162	-1.08693	0.773055	-1.56671
ENSMUSG00000099398	1.94812	-0.0364057	0.0226902	0.946686	0.3766	0.738711	0.0228512	-0.371239	-0.0467376	0.3766	1.34107	-1.2100899999999999
ENSMUSG00000099544	19.4111	-2.2138	17.5747	-18.0986	19.9419	20.1301	0.0	-0.0670945	16.9225	19.9419	22.5162	-0.7914760000000001
ENSMUSG00000102037	2.4317	-0.672107	0.814524	0.8975200000000001	0.10644300000000001	1.26404	0.8474959999999999	-1.1673	-0.7139979999999999	0.10644300000000001	1.8146099999999998	-1.1624
ENSMUSG00000102418	1.7379900000000001	0.269509	-0.460459	1.6393799999999998	0.821219	0.744426	0.435914	0.0658942	-0.634993	0.821219	1.99626	-0.9915649999999999
ENSMUSG00000102439	0.16269	2.4307	1.50565	2.43063	-1.36249	-1.38832	2.32914	0.0166981	1.5953700000000002	-1.36249	2.56962	-1.55589
ENSMUSG00000104375	-1.44885	-1.59237	3.33526	-1.83276	-3.2925699999999996	-3.4959800000000003	-0.447996	0.193347	2.17978	-3.2925699999999996	-1.79372	-2.04727
ENSMUSG00000104713	1.55331	-0.840455	1.3165799999999999	-0.15601099999999998	-0.00808172	0.288794	1.8755099999999998	-0.307216	-1.41049	-0.00808172	1.1488200000000002	-1.26204
ENSMUSG00000105160	0.9366969999999999	0.5235390000000001	1.43373	1.6393900000000001	2.0607599999999997	1.32491	3.2654900000000002	0.720921	-1.31588	2.0607599999999997	5.13133	0.385352
ENSMUSG00000105265	-0.501218	-0.885965	0.598737	-1.66888	-1.8102900000000002	-3.17067	-0.315762	1.351	0.017149	-1.8102900000000002	-2.8846	-2.66767
ENSMUSG00000105504	1.42529	-0.449391	0.489254	0.254139	0.346954	1.0792700000000002	0.616596	-0.742783	-0.587529	0.346954	1.08648	-0.344466
ENSMUSG00000105703	0.5001770000000001	0.20305	-0.21739	-1.16852	0.559077	1.1342	-0.053765999999999994	-0.582777	0.029995099999999997	0.559077	-0.8296530000000001	0.639224
ENSMUSG00000106111	-0.171073	0.781512	-1.86933	0.38511	0.47630200000000006	-0.072435	0.359551	0.538105	-1.4571100000000001	0.47630200000000006	-1.0113	0.0995348
ENSMUSG00000106239	-0.301033	-0.824102	1.27558	-1.3118	-0.856124	-0.8277399999999999	-0.33127399999999996	-0.0376915	0.773124	-0.856124	-0.895962	-0.5256390000000001
ENSMUSG00000106334	0.52082	1.8575099999999998	-0.872201	2.79203	-0.8737379999999999	-0.703158	0.53476	-0.181529	0.442349	-0.8737379999999999	1.04165	-1.22774
ENSMUSG00000107092	-0.37766500000000003	-1.02119	1.1971399999999999	-1.27125	-0.6570060000000001	-0.781636	-0.2159	0.11514	0.381443	-0.6570060000000001	-0.734677	-0.402146
ENSMUSG00000107771	-1.07812	-0.483654	2.01145	0.283459	-2.21842	-3.6659900000000003	1.37995	1.43879	0.138475	-2.21842	0.0727325	-2.5935
ENSMUSG00000107899	3.5305800000000005	0.0	0.0	17.7993	-18.1242	3.3506199999999997	19.4439	-18.055999999999997	-19.5331	-18.1242	0.0	-0.180109
ENSMUSG00000108915	-0.8757530000000001	-1.41032	17.5747	0.41388500000000006	-3.36794	-15.8395	0.0	18.2228	16.9225	-3.36794	22.5162	-18.5466
ENSMUSG00000108968	0.341864	0.298193	1.80486	1.27445	-1.7469299999999999	-1.0434700000000001	0.99154	-0.7117	1.1035	-1.7469299999999999	1.32851	-1.3928
ENSMUSG00000109209	0.42738699999999996	0.651044	-1.23145	0.9468030000000001	0.40062600000000004	-0.0963263	-0.19627	0.48574300000000004	-0.392825	0.40062600000000004	0.112294	-0.523489
ENSMUSG00000109432	-0.286937	0.27620100000000003	0.13552899999999998	-0.0472468	-1.1408	-1.71321	0.0145763	0.562024	0.38797	-1.1408	-1.05627	-1.42819
ENSMUSG00000109508	0.660891	-0.6693479999999999	1.9870599999999998	-1.16134	1.47803	1.3001	1.08481	0.170035	0.22599299999999997	1.47803	2.3003299999999998	0.6421819999999999
ENSMUSG00000110277	0.00405432	0.169472	0.648415	0.315845	-0.742717	-1.1238299999999999	-0.201405	0.37059699999999995	1.01061	-0.742717	0.217894	-1.1279
ENSMUSG00000110386	-2.58107	0.190525	-0.8953270000000001	-1.2907600000000001	0.38600500000000004	-0.367844	-0.902149	0.747934	0.186593	0.38600500000000004	-1.80286	2.22281
ENSMUSG00000110525	-0.534714	-0.0280057	17.5747	0.18892	-0.07799550000000001	-15.8395	0.0	18.2228	16.9225	-0.07799550000000001	22.5162	-18.5466
ENSMUSG00000110631	1.04766	1.06599	-0.808375	1.45254	-0.5184770000000001	0.367583	0.288392	-0.895999	-0.0391117	-0.5184770000000001	0.121485	-0.6837439999999999
ENSMUSG00000110755	-0.350054	-0.30654499999999996	0.46626999999999996	-0.900408	-0.634494	-1.41068	-0.05231040000000001	0.765515	0.201453	-0.634494	-1.07228	-1.06165
ENSMUSG00000110874	0.343237	-0.35647	0.034889800000000006	-0.643246	2.1194599999999997	2.50242	-2.06145	-0.389144	1.7288599999999998	2.1194599999999997	1.50694	2.15137
ENSMUSG00000112023	2.37487	0.178901	-0.0918442	1.0065	0.31916700000000003	3.33301	0.00205164	-3.02068	0.0744465	0.31916700000000003	1.22946	0.962067
ENSMUSG00000112057	-0.610286	-0.234848	0.856034	-0.316498	-1.28047	-2.2156	-0.194806	0.9240370000000001	0.8054720000000001	-1.28047	-0.744509	-1.60494
ENSMUSG00000112105	-0.992684	-0.666982	1.08323	-0.944774	-0.702379	-1.0297	-0.451154	0.318471	0.857604	-0.702379	-0.5676399999999999	-0.036705
